rn	reflex	gloss	gfn	srcabbr	lgid	language	srcid
260761	chā-ke	sick (human)	adj	AH-CSDPN	990	Magar	12a.26
260775	jhos-ke	busy	adj	AH-CSDPN	990	Magar	12a.27
260788	lik-ke	lazy	adj	AH-CSDPN	990	Magar	12a.28
260802	mhung-ke	tired	adj	AH-CSDPN	990	Magar	12a.29
260816	jher-ke	skillful	adj	AH-CSDPN	990	Magar	12a.30
260829	sipālo	clumsy	adj	AH-CSDPN	990	Magar	12a.31
260840	Dhani	rich (human)	adj	AH-CSDPN	990	Magar	12a.32
260854	garip	poor (human)	adj	AH-CSDPN	990	Magar	12a.33
260867	Dhes-ke	fat (human)	adj	AH-CSDPN	990	Magar	12a.34
260892	ruT-ke	slender (human)	adj	AH-CSDPN	990	Magar	12a.36
260905	kaDā	severe (human)	adj	AH-CSDPN	990	Magar	12a.37
260916	sudhā	lenient	adj	AH-CSDPN	990	Magar	12a.38
260926	Ter-ke	obedient	adj	AH-CSDPN	990	Magar	12a.39
260939	jati chān-ke	generous	adj	AH-CSDPN	990	Magar	12a.40
260952	lobhi	stingy	adj	AH-CSDPN	990	Magar	12a.41
260966	mārhāng-ke	content[ed]	adj	AH-CSDPN	990	Magar	12a.42
260978	mā-mhārāng-ke	discontent[ed]	adj	AH-CSDPN	990	Magar	12a.43
260988	mārhāng-ke	happy	adj	AH-CSDPN	990	Magar	12a.44
261001	mā-mhārāng-ke	sad	adj	AH-CSDPN	990	Magar	12a.45
261015	reT-āk-ke	funny (human)	adj	AH-CSDPN	990	Magar	12a.46
261027	lik-na se-ke	boring (human)	adj	AH-CSDPN	990	Magar	12a.47
261039	se-khe	pretty (human)	adj	AH-CSDPN	990	Magar	12a.48
261053	mā-she-ke	ugly (human)	adj	AH-CSDPN	990	Magar	12a.49
261067	bahādur	brave	adj	AH-CSDPN	990	Magar	12a.50
261081	birhi-ke	fearful	adj	AH-CSDPN	990	Magar	12a.51
261095	birhi-ke	cowardly	adj	AH-CSDPN	990	Magar	12a.52
261106	suddhi Dā-ke	cautious	adj	AH-CSDPN	990	Magar	12a.53
261117	ghamnDi	proud	adj	AH-CSDPN	990	Magar	12a.54
261130	sudho	humble (human)	adj	AH-CSDPN	990	Magar	12a.55
261142	na.rā	modest (human)	adj	AH-CSDPN	990	Magar	12a.56
261153	bāni	insolent	adj	AH-CSDPN	990	Magar	12a.57
261162	jhyām-ke	friendly	adj	AH-CSDPN	990	Magar	12a.58
261171	mā-jhyām-ke	unfriendly	adj	AH-CSDPN	990	Magar	12a.59
261181	sobhās 'jāT-ke	polite	adj	AH-CSDPN	990	Magar	12a.60
261192	sobhās mā-jāT-ke	rude (human)	adj	AH-CSDPN	990	Magar	12a.61
261202	sobhās jāT-ke	kind	adj	AH-CSDPN	990	Magar	12a.62
261215	mā-she-ca behor jāT-ke	cruel	adj	AH-CSDPN	990	Magar	12a.63
261227	mi-ris jāT-ke	jealous	adj	AH-CSDPN	990	Magar	12a.64
261237	mi-ris jāT-ke	envious	adj	AH-CSDPN	990	Magar	12a.65
261248	mhor-ke	drunk	adj	AH-CSDPN	990	Magar	12a.66
261271	cokho	sacred	adj	AH-CSDPN	990	Magar	12a.68
261282	jes-ke	attractive (human)	adj	AH-CSDPN	990	Magar	12a.69
261294	jhir-ke	repulsive (human)	adj	AH-CSDPN	990	Magar	12a.70
261305	ik-ke	tight	adj	AH-CSDPN	990	Magar	12b.01
261321	honggālyā chān-ke	loose	adj	AH-CSDPN	990	Magar	12b.02
261334	lis-ke	heavy	adj	AH-CSDPN	990	Magar	12b.03
261349	khyāng-ke	light (of things, weight)	adj	AH-CSDPN	990	Magar	12b.04
261363	pās-ke	thick (of things, density)	adj	AH-CSDPN	990	Magar	12b.05
261376	Dis-ke	thin (of things, density)	adj	AH-CSDPN	990	Magar	12b.06
261391	jār-ke	hard	adj	AH-CSDPN	990	Magar	12b.07
261405	nge-ke	soft	adj	AH-CSDPN	990	Magar	12b.08
261421	tankaDi-ke	elastic	adj	AH-CSDPN	990	Magar	12b.09
261433	mā-tankaDi-ke	inelastic	adj	AH-CSDPN	990	Magar	12b.10
261443	naram naram	flexible	adj	AH-CSDPN	990	Magar	12b.11
261459	sāro sāro	brittle	adj	AH-CSDPN	990	Magar	12b.12
261475	ārbhyāT-ke	slick	adj	AH-CSDPN	990	Magar	12b.13
261489	lāk-ke	sticky	adj	AH-CSDPN	990	Magar	12b.14
261503	sos-ke	greasy	adj	AH-CSDPN	990	Magar	12b.15
261520	irijā	damp	adj	AH-CSDPN	990	Magar	12b.16
261533	chim-ke	wet	adj	AH-CSDPN	990	Magar	12b.17
261547	mārhāng-ke	pleasant	adj	AH-CSDPN	990	Magar	12b.18
261561	bik-ke	painful	adj	AH-CSDPN	990	Magar	12b.19
261574	jāp-ke	savory	adj	AH-CSDPN	990	Magar	12b.20
261588	mā-jāp-ke	unsavory (taste)	adj	AH-CSDPN	990	Magar	12b.21
261601	jyu-ke	sweet (taste)	adj	AH-CSDPN	990	Magar	12b.22
261614	thuk-e	hot / spicy (taste)	adj	AH-CSDPN	990	Magar	12b.23
261625	byur-khe	sour	adj	AH-CSDPN	990	Magar	12b.24
261638	khā-ke	bitter	adj	AH-CSDPN	990	Magar	12b.25
261651	cha ses-ke	salty	adj	AH-CSDPN	990	Magar	12b.26
261665	bās rā-khe	fragrant	adj	AH-CSDPN	990	Magar	12b.27
261680	nām-ke	fetid	adj	AH-CSDPN	990	Magar	12b.28
261695	kārhāng-co sor	loud	adj	AH-CSDPN	990	Magar	12b.29
261709	mār-cho ser	soft (of sound)	adj	AH-CSDPN	990	Magar	12b.30
261721	bāDako sor	high pitch[ed]	adj	AH-CSDPN	990	Magar	12b.31
261734	mār-cho sor	low pitch[ed]	adj	AH-CSDPN	990	Magar	12b.32
261748	tyāng.khe	bright	adj	AH-CSDPN	990	Magar	12b.33
261763	chum-khe	dark	adj	AH-CSDPN	990	Magar	12b.34
261776	phi-ke	blue	adj	AH-CSDPN	990	Magar	12b.35
261790	nilo	brown	adj	AH-CSDPN	990	Magar	12b.36
261804	pong-khe	variegated	adj	AH-CSDPN	990	Magar	12b.37
261819	pong-khe	faded	adj	AH-CSDPN	990	Magar	12b.38
261830	TaTyā pāngryā	spotted	adj	AH-CSDPN	990	Magar	12b.39
261842	rāghyā	striped	adj	AH-CSDPN	990	Magar	12b.40
261855	chān-ke	right (opposite of 'wrong')	adj	AH-CSDPN	990	Magar	12b.41
261867	mā-chān-ke	wrong	adj	AH-CSDPN	990	Magar	12b.42
261879	khāT-ke	true	adj	AH-CSDPN	990	Magar	12b.43
261892	mā-khāT-ke	false	adj	AH-CSDPN	990	Magar	12b.44
261906	ol-khe	sufficient	adj	AH-CSDPN	990	Magar	12b.45
261922	mā-hol-ke	insufficient	adj	AH-CSDPN	990	Magar	12b.46
261936	mā-she-ke	bad	adj	AH-CSDPN	990	Magar	12b.47
261949	saphā	clean	adj	AH-CSDPN	990	Magar	12b.48
261965	mahangngo	expensive	adj	AH-CSDPN	990	Magar	12b.50
261980	song◦ngho	cheap	adj	AH-CSDPN	990	Magar	12b.51
261995	birhi birhi	terrible	adj	AH-CSDPN	990	Magar	12b.52
262009	jāk-ke	desirable	adj	AH-CSDPN	990	Magar	12b.53
262025	rāk-ke	bring	v	AH-CSDPN	990	Magar	02b1.01
262039	rā-khe	come	v	AH-CSDPN	990	Magar	02b1.02
262055	kherep nung-ke	approach	v	AH-CSDPN	990	Magar	02b1.03
262067	thuT-ke	pull	v	AH-CSDPN	990	Magar	02b1.04
262080	nung-ke	go	v	AH-CSDPN	990	Magar	02b1.05
262091	bhitri nung-ke	enter	v	AH-CSDPN	990	Magar	02b1.06
262102	khyo-khe	go out	v	AH-CSDPN	990	Magar	02b1.07
262121	chārhyā-ke	go around	v	AH-CSDPN	990	Magar	02b1.08
262138	bhokdis-ke	run away	v	AH-CSDPN	990	Magar	02b1.09
262151	āl-khe	take	v	AH-CSDPN	990	Magar	02b1.10
262164	Dhus-ke	push	v	AH-CSDPN	990	Magar	02b1.11
262176	bin-khe	send	v	AH-CSDPN	990	Magar	02b1.12
262186	kāl-khe	ascend	v	AH-CSDPN	990	Magar	02b1.13
262196	jhāl-ke	descend	v	AH-CSDPN	990	Magar	02b1.14
262208	sā-khe	accompany	v	AH-CSDPN	990	Magar	02b1.15
262217	sā-khe	escort	v	AH-CSDPN	990	Magar	02b1.16
262224	DuT-ke	follow	v	AH-CSDPN	990	Magar	02b1.17
262234	lakhaDDi-ke	chase	v	AH-CSDPN	990	Magar	02b1.18
262244	gho-ke	catch	v	AH-CSDPN	990	Magar	02b1.19
262245	jyum-ke	catch	v	AH-CSDPN	990	Magar	02b1.19
262255	lā-ke	hold	v	AH-CSDPN	990	Magar	02b1.20
262265	nhun-lāk lhes-ke	draw back	v	AH-CSDPN	990	Magar	02b1.21
262282	Tur-khe	reach for	v	AH-CSDPN	990	Magar	02b1.22
262292	Turuk-ke	hold out	v	AH-CSDPN	990	Magar	02b1.23
262312	khocya-ke	limp	v	AH-CSDPN	990	Magar	02b1.25
262322	phorju-ke	jump up	v	AH-CSDPN	990	Magar	02b1.26
262332	nagDhi-ke	jump over	v	AH-CSDPN	990	Magar	02b1.27
262344	hāmphāl-ke	jump down	v	AH-CSDPN	990	Magar	02b1.28
262355	phorju-ma ces-ke	jump across	v	AH-CSDPN	990	Magar	02b1.29
262367	khāngrāng māng-rāng w	crawl	v	AH-CSDPN	990	Magar	02b1.30
262377	lhes-na ges-ke	roll over	v	AH-CSDPN	990	Magar	02b1.31
262391	kher-ke	run	v	AH-CSDPN	990	Magar	02b1.32
262402	ghum-ke	stoop / bend down	v	AH-CSDPN	990	Magar	02b1.33
262414	mi-hil armaT-ke	stamp	v	AH-CSDPN	990	Magar	02b1.34
262426	puci-ke	step on	v	AH-CSDPN	990	Magar	02b1.35
262439	cep-ke	press down	v	AH-CSDPN	990	Magar	02b1.36
262455	ngāp-ke	strike (by throwing)	v	AH-CSDPN	990	Magar	02b1.37
262456	dung-ke	strike (by striking)	v	AH-CSDPN	990	Magar	02b1.37
262469	lo-khe	throw away	v	AH-CSDPN	990	Magar	02b1.38
262480	Tankadi-ke	stretch	vi	AH-CSDPN	990	Magar	02b1.39
262492	hoy-ke	tremble	v	AH-CSDPN	990	Magar	02b1.40
262502	gan-khe	jerk / startle (from fright)	v	AH-CSDPN	990	Magar	02b1.41
262511	hoy-ke	swing	v	AH-CSDPN	990	Magar	02b1.42
262522	lheT-ke	turn over	v	AH-CSDPN	990	Magar	02b1.43
262532	lhes-ke	turn back	vt	AH-CSDPN	990	Magar	02b1.44
262542	kāl-khe	climb	v	AH-CSDPN	990	Magar	02b1.45
262552	Thok-ke	collide	v	AH-CSDPN	990	Magar	02b1.46
262565	ces-ke	cross (river)	v	AH-CSDPN	990	Magar	02b1.47
262575	po̩ngngri ges-ke	swim	v	AH-CSDPN	990	Magar	02b1.48
262585	len-khe	wait	v	AH-CSDPN	990	Magar	02b1.49
262595	chekDi-ke	stop	v	AH-CSDPN	990	Magar	02b1.50
262605	su-khe	feel (by touch)	v	AH-CSDPN	990	Magar	02b1.51
262615	chu-ke	touch	v	AH-CSDPN	990	Magar	02b1.52
262626	kes-ke	move / stir	vi	AH-CSDPN	990	Magar	02b1.53
262636	saris-ke	move to other place	v	AH-CSDPN	990	Magar	02b1.54
262646	sāri-ke	shift (sthg)	v	AH-CSDPN	990	Magar	02b1.54a
262656	hil ārbhyāt-ke	slip	v	AH-CSDPN	990	Magar	02b1.55
262668	kurhu-ke	fall over	v	AH-CSDPN	990	Magar	02b1.56
262679	Thes ngap-ke	stumble	v	AH-CSDPN	990	Magar	02b1.57
262691	kurhu-ke	fall down	v	AH-CSDPN	990	Magar	02b1.58
262692	korho-ke	fall down	v	AH-CSDPN	990	Magar	02b1.58
262703	so-ke	get up	vi	AH-CSDPN	990	Magar	02b1.59
262713	soT-ke	pick up	v	AH-CSDPN	990	Magar	02b1.59a
262723	jhos-ke	hurry	v	AH-CSDPN	990	Magar	02b1.60
262724	keT-ne	hurry	v	AH-CSDPN	990	Magar	02b1.60
262734	Dabhyāk-ke	kick	v	AH-CSDPN	990	Magar	02b1.61
262745	hoy-ke	shake	v	AH-CSDPN	990	Magar	02b1.62
262755	jung-nha	shiver	v	AH-CSDPN	990	Magar	02b1.63
262756	hoy-ke	shiver	v	AH-CSDPN	990	Magar	02b1.63
262778	paDhyās-ke	read	v	AH-CSDPN	990	Magar	10b2.01
262779	pāris-ke	read	v	AH-CSDPN	990	Magar	10b2.01
262789	ri-ke	write	v	AH-CSDPN	990	Magar	10b2.02
262799	pā-khe	learn	v	AH-CSDPN	990	Magar	10b2.03
262810	pā-khe	study	v	AH-CSDPN	990	Magar	10b2.04
262827	gokDi-ke	review	v	AH-CSDPN	990	Magar	10b2.06
262836	dohori-ke	repeat	v	AH-CSDPN	990	Magar	10b2.07
262846	se-mha se-Tak-ke	recite	v	AH-CSDPN	990	Magar	10b2.08
262857	man-āng dā-ke	learn by heart	v	AH-CSDPN	990	Magar	10b2.09
262865	ārmiT-ke	remember	v	AH-CSDPN	990	Magar	10b2.10
262876	mhyāk-ke	forget	v	AH-CSDPN	990	Magar	10b2.11
262888	bicār jaT-ke	think	v	AH-CSDPN	990	Magar	10b2.12
262899	sakh ce-ke	doubt	v	AH-CSDPN	990	Magar	10b2.13
262908	Dāng-khe	see	v	AH-CSDPN	990	Magar	10b2.14
262919	o̩s-ke	look at	v	AH-CSDPN	990	Magar	10b2.15
262931	dā jaDi-ke	compare	v	AH-CSDPN	990	Magar	10b2.16
262941	kāt-e kaT-e	resemble	v	AH-CSDPN	990	Magar	10b2.17
262962	rhāhā Din-khe	know	v	AH-CSDPN	990	Magar	10b2.19
262963	wār-khe	know	v	AH-CSDPN	990	Magar	10b2.19
262975	kalpanā jaT-ke	imagine	v	AH-CSDPN	990	Magar	10b2.20
262982	jā̩cDi-ke hil-ke	examine	v	AH-CSDPN	990	Magar	10b2.21
262992	gunān jaT-ke	count	v	AH-CSDPN	990	Magar	10b2.22
263004	pung-ke	multiply (numerically, at least)	v	AH-CSDPN	990	Magar	10b2.23
263028	ri-ke	draw (opposite of 'erase')	v	AH-CSDPN	990	Magar	10b2.26
263037	mhās-ke	erase	v	AH-CSDPN	990	Magar	10b2.27
263047	lheT-ke	translate	v	AH-CSDPN	990	Magar	10b2.28
263055	maTlap khol-ke	interpret	v	AH-CSDPN	990	Magar	10b2.29
263062	wār-khe	understand	v	AH-CSDPN	990	Magar	10b2.30
263072	syā-khe	dance	v	AH-CSDPN	990	Magar	11b1.01
263082	ges-ke	play	v	AH-CSDPN	990	Magar	11b1.02
263092	lhing-ke	sing	v	AH-CSDPN	990	Magar	11b1.03
263102	khiholā ārmāT-ke	whistle	v	AH-CSDPN	990	Magar	11b1.04
263111	manman lhing-ke	hum (a tune)	v	AH-CSDPN	990	Magar	11b1.05
263120	ārmāT-ke	beat (a drum)	v	AH-CSDPN	990	Magar	11b1.06
263130	ārmāT-ke	play (an instrument)	v	AH-CSDPN	990	Magar	11b1.07
263141	ārmhā-ke	sound	v	AH-CSDPN	990	Magar	11b1.08
263151	chyāy chyāy jāT-ke	rattle	v	AH-CSDPN	990	Magar	11b1.09
263162	tāli phor-ok-ke	clap (hands)	v	AH-CSDPN	990	Magar	11b1.10
263171	tyāk tyāk jāT-ke	snap (with fingers)	v	AH-CSDPN	990	Magar	11b1.11
263180	bāt jāT-ke	visit	v	AH-CSDPN	990	Magar	11b1.12
263201	bāt-ce-ke	gossip	v	AH-CSDPN	990	Magar	11b1.14
263210	khyāl jāT-ke	joke	v	AH-CSDPN	990	Magar	11b1.15
263221	bhulu-ke	amuse (child)	v	AH-CSDPN	990	Magar	11b1.16
263222	nodi mu-ke rā-ke	amuse (adult)	v	AH-CSDPN	990	Magar	11b1.16
263234	gā-ke	smoke (i.e., tobacco, of a person	v	AH-CSDPN	990	Magar	11b1.17
263245	juā ges-ke	gamble	v	AH-CSDPN	990	Magar	11b1.18
263254	mhor-ke	drunk, get	v	AH-CSDPN	990	Magar	11b1.19
263264	chārhyā-ke	travel	v	AH-CSDPN	990	Magar	11b1.20
263275	tayār jāT-ke	prepare	v	AH-CSDPN	990	Magar	11b1.21
263288	pakkā jāT-ke	decide	v	AH-CSDPN	990	Magar	11b1.22
263296	hwa-ke	walk	v	AH-CSDPN	990	Magar	11b1.23
263309	chārhyā-ke	wander	v	AH-CSDPN	990	Magar	11b1.24
263319	riT-ke	overtake	v	AH-CSDPN	990	Magar	11b1.25
263329	riT-ke	pass by	v	AH-CSDPN	990	Magar	11b1.26
263339	bhāw jāT-ke	point	v	AH-CSDPN	990	Magar	11b1.27
263350	bhāri kā-ke	load	v	AH-CSDPN	990	Magar	11b1.28
263361	ik-ke	cram into	v	AH-CSDPN	990	Magar	11b1.29
263372	bu-ke	carry	v	AH-CSDPN	990	Magar	11b1.30
263383	whā-ke thāl-ke	leave / start out	v	AH-CSDPN	990	Magar	11b1.31
263394	dās-ke	leave behind	v	AH-CSDPN	990	Magar	11b1.32
263404	bāT-ke	rest	v	AH-CSDPN	990	Magar	11b1.33
263416	Tā-khe	reach there	v	AH-CSDPN	990	Magar	11b1.34
263428	Tā-rhā-ke	arrive here	v	AH-CSDPN	990	Magar	11b1.35
263439	lhes-ke	return	v	AH-CSDPN	990	Magar	11b1.36
263451	Dunggā keT-ke	paddle	v	AH-CSDPN	990	Magar	11b1.37
263452	ghwāT-ke	paddle	v	AH-CSDPN	990	Magar	11b1.37
263461	lo-ke	buy	v	AH-CSDPN	990	Magar	11b2.01
263471	ārlā-ke	sell	v	AH-CSDPN	990	Magar	11b2.02
263481	tiri-ke	pay	v	AH-CSDPN	990	Magar	11b2.03
263491	rin tiri-ke	repay loan	v	AH-CSDPN	990	Magar	11b2.04
263504	sāpaT yā-khe	lend money	v	AH-CSDPN	990	Magar	11b2.05
263517	sāpāT la-ke	borrow money	v	AH-CSDPN	990	Magar	11b2.06
263528	pa̩yco yā-khe	lend things	v	AH-CSDPN	990	Magar	11b2.07
263539	pa̩yco la-ke	borrow things	v	AH-CSDPN	990	Magar	11b2.08
263549	es-ke	exchange money	v	AH-CSDPN	990	Magar	11b2.09
263561	yā-khe la-ke	barter	v	AH-CSDPN	990	Magar	11b2.10
263571	es-ke	trade	v	AH-CSDPN	990	Magar	11b2.11
263580	nimek jāT-ke	earn	v	AH-CSDPN	990	Magar	11b2.12
263591	jāp-ke	weigh	v	AH-CSDPN	990	Magar	11b2.13
263601	phāT-ke	increase	v	AH-CSDPN	990	Magar	11b2.14
263611	mhās-ke	decrease	v	AH-CSDPN	990	Magar	11b2.15
263621	bhāw jhāl-āk-ke	bargain	v	AH-CSDPN	990	Magar	11b2.16
263631	byāhā jāT-ke	marry	v	AH-CSDPN	990	Magar	11b2.17
263641	byāhā jāT-na yā-khe	marriage, give in	v	AH-CSDPN	990	Magar	11b2.18
263650	byāhā jhong-āk-ke	settle (marriage)	v	AH-CSDPN	990	Magar	11b2.19
263659	māyā pirthi bhā-ke	divorce	v	AH-CSDPN	990	Magar	11b2.20
263671	māyā māri-ma nung-ke	desert	v	AH-CSDPN	990	Magar	11b2.21
263683	jāt nung-ke	defiled	vi	AH-CSDPN	990	Magar	11b2.22
263684	biTalā chān-ke	defiled	vi	AH-CSDPN	990	Magar	11b2.22
263695	cokho khās-ke	purification, fulfill works of	v	AH-CSDPN	990	Magar	11b2.23
263704	chiTā kā-ke	sprinkle (water of purificatio	v	AH-CSDPN	990	Magar	11b2.24
263713	cokho jāT-ke	purified, become	v	AH-CSDPN	990	Magar	11b2.25
263722	juThā chān-ke	unclean, become	v	AH-CSDPN	990	Magar	11b2.26
263730	jhā-ng Thāk-ke	bury	v	AH-CSDPN	990	Magar	11b2.27
263741	dān Din-khe	inherit	v	AH-CSDPN	990	Magar	11b2.28
263751	pung-ke	divide	v	AH-CSDPN	990	Magar	11b2.29
263763	patta-ke pung-ke	share	v	AH-CSDPN	990	Magar	11b2.30
263773	loho chān-ke	own	v	AH-CSDPN	990	Magar	11b2.31
263793	kabalā jaT-ke	swear oath	v	AH-CSDPN	990	Magar	11b2.33
263803	kachari bāT-ke	assemble	v	AH-CSDPN	990	Magar	11b2.34
263813	cunDi-ke	elect	v	AH-CSDPN	990	Magar	11b2.35
263821	bhoT jāT-ke	vote	v	AH-CSDPN	990	Magar	11b2.36
263830	bālli sermā soT-ke	collect taxes	v	AH-CSDPN	990	Magar	11b2.37
263841	khus-ke	rob	v	AH-CSDPN	990	Magar	11b3.01
263850	khus-ke	steal	v	AH-CSDPN	990	Magar	11b3.02
263860	khodālDi-ke	plunder	v	AH-CSDPN	990	Magar	11b3.03
263871	laDā̩y jāT-ke	attack	v	AH-CSDPN	990	Magar	11b3.04
263884	kārāT-ke	insult	v	AH-CSDPN	990	Magar	11b3.05
263910	sangkhā se-ke	suspect smn	v	AH-CSDPN	990	Magar	11b3.08
263920	ujur jāT-ke	accuse	v	AH-CSDPN	990	Magar	11b3.09
263930	keri-ke	interrogate	v	AH-CSDPN	990	Magar	11b3.10
263951	niā jāT-ke	judge	v	AH-CSDPN	990	Magar	11b3.12
263961	nisāp jāT-ke	condemn	v	AH-CSDPN	990	Magar	11b3.13
263970	danDa tiri-ke	fine smn	v	AH-CSDPN	990	Magar	11b3.14
263989	māgalDis-ke	torture	v	AH-CSDPN	990	Magar	11b3.16
263998	Dās-na yā-khe	release	v	AH-CSDPN	990	Magar	11b3.17
264008	bhokDis-ke	flee (without others seeing it	v	AH-CSDPN	990	Magar	11b3.18
264018	bhis-ke	escape	v	AH-CSDPN	990	Magar	11b3.19
264028	sāTo yā-khe	avenge	v	AH-CSDPN	990	Magar	11b3.20
264038	jhagaDā jāT-ke	file a case	v	AH-CSDPN	990	Magar	11b3.21
264047	jhagaDa bhyā-ke	judgment, give final	v	AH-CSDPN	990	Magar	11b3.22
264055	De-ke	tell	v	AH-CSDPN	990	Magar	10b1.01
264066	bāt jāT-ke	talk	v	AH-CSDPN	990	Magar	10b1.02
264078	ngāk-ke	speak (a language)	v	AH-CSDPN	990	Magar	10b1.03
264089	purhun-ke	mutter	v	AH-CSDPN	990	Magar	10b1.04
264098	bhākbhāk hak-ke	stutter	v	AH-CSDPN	990	Magar	10b1.05
264108	sās sās-e ngāk-ke	whisper	v	AH-CSDPN	990	Magar	10b1.06
264118	purhun-ke	murmur	v	AH-CSDPN	990	Magar	10b1.07
264125	cyāk-ke	chatter	v	AH-CSDPN	990	Magar	10b1.08
264133	besāri cyāk-ke	scream	v	AH-CSDPN	990	Magar	10b1.09
264143	cyāk-ke	shout	v	AH-CSDPN	990	Magar	10b1.10
264153	phaT-na ngak-ke	exaggerate	v	AH-CSDPN	990	Magar	10b1.11
264162	ghamanDa De-ke	boast	v	AH-CSDPN	990	Magar	10b1.12
264174	khāT-ke	agree	v	AH-CSDPN	990	Magar	10b1.13
264185	sallhā yā-khe	advise	v	AH-CSDPN	990	Magar	10b1.14
264195	gin-khe	ask	v	AH-CSDPN	990	Magar	10b1.15
264205	bāt lheT-ke	answer	v	AH-CSDPN	990	Magar	10b1.16
264216	se-ke	listen	v	AH-CSDPN	990	Magar	10b1.17
264228	sahi Tho-khe	approve / confirm	v	AH-CSDPN	990	Magar	10b1.18
264236	Ter-ke	obey	v	AH-CSDPN	990	Magar	10b1.19
264247	nge-khe	request	v	AH-CSDPN	990	Magar	10b1.20
264257	nge-khe	beg	v	AH-CSDPN	990	Magar	10b1.21
264267	ro-hak-ke	persist	v	AH-CSDPN	990	Magar	10b1.22
264278	paTDi-āk-ke	persuade	v	AH-CSDPN	990	Magar	10b1.23
264288	pā-hāk-ke	force	v	AH-CSDPN	990	Magar	10b1.24
264300	gān-hāk-ke	threaten	v	AH-CSDPN	990	Magar	10b1.25
264309	jā̩cDi-ke	tempt	v	AH-CSDPN	990	Magar	10b1.26
264319	jhukkaDi-ke	seduce	v	AH-CSDPN	990	Magar	10b1.27
264328	hoy-ma whā-ke	stagger	v	AH-CSDPN	990	Magar	10b1.28
264336	chalphal jaT-ke	discuss	v	AH-CSDPN	990	Magar	10b1.29
264346	ci-khe	understand	v	AH-CSDPN	990	Magar	10b1.30
264357	arti lā-ke	promise	v	AH-CSDPN	990	Magar	10b1.31
264370	lhiT-ke	omit / err	v	AH-CSDPN	990	Magar	10b1.32
264389	dukha manDi-ke	regret / mourn	v	AH-CSDPN	990	Magar	10b1.34
264399	binti jaT-ke	repent	v	AH-CSDPN	990	Magar	10b1.35
264408	ceTDis-ke	warned, become	v	AH-CSDPN	990	Magar	10b1.36
264418	rung-ke	protect	v	AH-CSDPN	990	Magar	10b1.37
264429	jyuās-ke	spared	vi	AH-CSDPN	990	Magar	10b1.38
264439	bhar pāris-ke	trust	v	AH-CSDPN	990	Magar	10b1.39
264449	māph yā-khe	forgive	v	AH-CSDPN	990	Magar	10b1.40
264459	yā-khe	give	v	AH-CSDPN	990	Magar	10b1.41
264470	lheT-nā yā-khe	give back	v	AH-CSDPN	990	Magar	10b1.42
264479	Ter-ke	give in	v	AH-CSDPN	990	Magar	10b1.43
264487	Dās-ke	give up	v	AH-CSDPN	990	Magar	10b1.44
264498	nāmāste jaT-ke	greet	v	AH-CSDPN	990	Magar	10b1.45
264510	rung-ke	guard	v	AH-CSDPN	990	Magar	10b1.46
264520	saghaDi-ke	help	v	AH-CSDPN	990	Magar	10b1.47
264530	Dup-ke	meet	v	AH-CSDPN	990	Magar	10b1.48
264540	eT-ke	invite	v	AH-CSDPN	990	Magar	10b1.49
264549	hām ku-khe	embrace	v	AH-CSDPN	990	Magar	10b1.50
264550	khām-ke	embrace	v	AH-CSDPN	990	Magar	10b1.50
264560	moy jyā-ke	kiss	v	AH-CSDPN	990	Magar	10b1.51
264569	ro-ke	love	v	AH-CSDPN	990	Magar	10b1.52
264580	bilāp jaT-ke	mourn	v	AH-CSDPN	990	Magar	10b1.53
264590	dayā rā-khe	pity (smn)	v	AH-CSDPN	990	Magar	10b1.54
264599	cinDi-ke	know (smn)	v	AH-CSDPN	990	Magar	10b1.55
264609	ārghā-ke	come, order to	v	AH-CSDPN	990	Magar	10b1.56
264619	nge-khe	beg	v	AH-CSDPN	990	Magar	10b1.57
264629	dhokā yā-khe	betray	v	AH-CSDPN	990	Magar	10b1.58
264638	jhukkaDi-ke	cheat	v	AH-CSDPN	990	Magar	10b1.59
264649	hukum jaT-ke	command	v	AH-CSDPN	990	Magar	10b1.60
264660	lhom-ke	spread news	vi	AH-CSDPN	990	Magar	10b1.61
264671	melhā-kāT ngak-ke	complain	v	AH-CSDPN	990	Magar	10b1.62
264682	bung-khe	annoy	v	AH-CSDPN	990	Magar	10b1.63
264691	jerok-ke	tease	v	AH-CSDPN	990	Magar	10b1.64
264701	kārāT-ke	ridicule	v	AH-CSDPN	990	Magar	10b1.65
264711	gijaDi-ke	nag / criticize	v	AH-CSDPN	990	Magar	10b1.66
264712	khehe-ke	nag / criticize	v	AH-CSDPN	990	Magar	10b1.66
264720	mā-jāk-ke	despise	v	AH-CSDPN	990	Magar	10b1.67
264732	helā jaT-ke	hate (smn)	v	AH-CSDPN	990	Magar	10b1.68
264733	jhir-ke	hate (sthg)	v	AH-CSDPN	990	Magar	10b1.68
264746	my-ārmin lo-khe	disgrace	v	AH-CSDPN	990	Magar	10b1.69
264756	bāt mā-se-ke	ignore	v	AH-CSDPN	990	Magar	10b1.70
264766	hāk-ke	stuck, get	v	AH-CSDPN	990	Magar	10b1.71
264776	mā-hi-ke	forbid	v	AH-CSDPN	990	Magar	10b1.72
264785	ārchu-ma whā-ke	avoid (smn)	v	AH-CSDPN	990	Magar	10b1.73
264795	man bik-ak-ke	hurt	v	AH-CSDPN	990	Magar	10b1.74
